username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
unaiscyber,11/17/16 11:57,0,0,I liked a @YouTube video http:// youtu.be/_1y_NsjaREQ?a KAAGAZ | Sonu Nigam | Demonetization & Black Money | Better Tomorrow,,@YouTube,,7.99341E+17,https://twitter.com/unaiscyber/status/799340725473263617
vasilgroup,11/17/16 11:57,0,0,#Demonetization : Printing of new Rs2000,,,,,
r_gowan,11/17/16 11:55,0,0,"Why does even #indian news insist on calling the change of notes  Demonetization "" it not ",,,,,
qz,11/17/16 11:55,3,2,Indiaâ€™s demonetization plan is hurting micro-finance firms that lend to its poor http:// qz.com/839932,,,,7.9934E+17,https://twitter.com/qz/status/799340166791860224
FarziNews,11/17/16 11:53,1,2,2 months of your salary will go towards #Demonetization tax. Be proud http:// farzinews.com/demonetization -tax-introduced/ â€_ #à__à_¡à__à_ªà__à___à__à__à_°à__,,,#Demonetization #à__à_¡,7.9934E+17,https://twitter.com/FarziNews/status/799339692336418816
vbpulla,11/17/16 11:53,1,1,Reply to Arvind Kejriwal's statement on demonetization and introduction of 2000 Rs notes https://www. youtube.com/watch?v=l1foUu wJP_o â€_,,,,7.9934E+17,https://twitter.com/vbpulla/status/799339609838809088
curvesinth,11/17/16 11:52,0,0,KAAGAZ | Sonu Nigam | Demonetization & Black Money | Better Tomorrow l Popular Right Nowâ€_ https:// curvesdesignsite.wordpress.com/2016/11/18/kaa gaz-sonu-nigam-demonetization-black-money-better-tomorrow-l-popular-right-now-thailand-2 â€_ pic.twitter.com/RAEl5sJgtr,,,,7.99339E+17,https://twitter.com/curvesinth/status/799339426866405376
chandu532,11/17/16 11:52,0,0,Important comment by common citizens for #Demonetization . http:// krantikaripost.in/important-comm ent-common-citizens-demonetization/ â€_ pic.twitter.com/MZBsj58wGg,,,#Demonetization,7.99339E+17,https://twitter.com/chandu532/status/799339406830239744
IR_Baboo,11/17/16 11:51,0,0,Only way to build up on this demonetization craziness is to promote cashless transactions.Cashless in buses,,,,,
vbpulla,11/17/16 11:51,1,0,Befitting reply on Demonetization to Arvind Kejriwal. https://www. youtube.com/watch?v=cQf9mn ppzAY â€_,,,,7.99339E+17,https://twitter.com/vbpulla/status/799339187405197313
vbpulla,11/17/16 11:50,1,0,Reply to Arvind Kejriwal's stupid Demonetization speech about Rs.1000 & 500 Currency Ban https://www. youtube.com/watch?v=DvNnbR kGgjw â€_,,,,7.99339E+17,https://twitter.com/vbpulla/status/799339031054184448
Kishlaysharma,11/17/16 11:49,0,0,Arguments and counter arguments on demonetization Will wipe out counterfeits : Wrong,,,,,
devavrat_c,11/17/16 11:48,0,1,Nice interview of Arun Shourie on demonetization ..completely different view... opposite government yet completely logical.Classic.beautiful.,,,,7.99338E+17,https://twitter.com/devavrat_c/status/799338437685874688
aliyabhtklg,11/17/16 11:48,0,0,Parliament paralysed over demonetization ; Jaitley refuses rollback http:// dlvr.it/MhCVJv pic.twitter.com/eXrdJZqOlA,,,,7.99338E+17,https://twitter.com/aliyabhtklg/status/799338375161356288
adil_dradil,11/17/16 11:46,0,0,Demonetization | Govt-Opposition involved in war of words,,,,,
GSFNetwork,11/17/16 11:46,0,0,Currency demonetization : All controversial questions like,,,,,
MyRegistryWed,11/17/16 11:46,0,0,#Demonetization Hits #India Hard http:// giztme.com/2016/11/12/dem onetization-hits-india-hard/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost â€_,,,#Demonetization #India,7.99338E+17,https://twitter.com/MyRegistryWed/status/799337892573249537
DrSSBOHIDAR,11/17/16 11:45,1,1,â€œOur Prime Minister has taken a big riskâ€_â€ù â€“ Popular Bollywood Actor on Demonetization ! http:// headline.uodoo.com/story/93261369 9681128?lang=english&channel_id=101&app=browser_iflow&uc_param_str=dnvebichfrmintcpwidsudsvpf&ver=11.0.8.855&sver=inapppatch&entry=browser&entry1=shareback&entry2=page_share_btn â€_,,,,7.99338E+17,https://twitter.com/DrSSBOHIDAR/status/799337711676989441
dna,11/17/16 11:45,8,7,Demonetization | Mamata,,,,,
manu46001107,11/17/16 11:44,0,1,To all those frustrated politicians who are saying 125 crore janta ko problem hori h demonetization se. Plz mera name hta de list se.,,,,7.99337E+17,https://twitter.com/manu46001107/status/799337456558424064
AditiTwt,11/17/16 11:42,1,0,à_¨à¥‹à_Ÿà_¬à_‚à__à¥€ à_•à¥‡ à_¯à¥‡ 5 à_¬à_¡à__à¥‡ à_«à__à_¯à__à¥‡ à_¥à¥‹à_¡à__à¥‡ à__à¥€ à__à_¿à_¨à¥‹à_‚ à_®à¥‡à_‚ à__à_¿à_–à¥‡à_‚à_—à¥‡! http://www. newsloose.com/2016/11/17/top 5-benefits-of-demonetization-ban-on-500-1000-currency-ban/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost â€_ #benefits #currencyban #demonetization,,,#benefits #currencyban #demonetization,7.99337E+17,https://twitter.com/AditiTwt/status/799336952692494336
Indilens,11/17/16 11:42,0,0,#Indilens #Breaking_News : Parliament paralysed over demonetization ; Jaitley refuses rollback http:// bit.ly/2f4OFKq,,,#Indilens #Breaking_News,7.99337E+17,https://twitter.com/Indilens/status/799336945033814016
linus_aniar,11/17/16 11:42,1,0,Ex-Modi confidante: Top Ahmedabad tycoon knew of #demonetization in advance,,,,,
Dinuraghubansi,11/17/16 11:41,0,0,Anti demonetization movement just happening only for media if jurno want support great movement just for 1day avoid ncr and fous on other ut,,,,7.99337E+17,https://twitter.com/Dinuraghubansi/status/799336601419530240
kailashwg,11/17/16 11:39,2,2,Demonetization of Rs 500 and Rs 1,,,,,
curvesinth,11/17/16 11:38,0,0,Just Pinned to Blogger Digitaltv Thaitv: Popular Right Now - Thailand : KAAGAZ | Sonu Nigam | Demonetization & Blaâ€_ https://www. pinterest.com/pin/4939182841 17099819 â€_,,,,7.99336E+17,https://twitter.com/curvesinth/status/799335972697763840
AficionadoYash,11/17/16 11:36,0,0,Cash-dominated microfinance sector reels under demonetization stress,,,,7.99335E+17,https://twitter.com/AficionadoYash/status/799335369653256194
Saurabh_ariyan,11/17/16 11:36,0,0,A rich man trying to sleep after taking sleeping pills after being hit by demonetization scheme. #à__à_¡à__à_ªà__à___à__à__à_°à__ pic.twitter.com/fAuI4bfScW,,,#à__à_¡,7.99335E+17,https://twitter.com/Saurabh_ariyan/status/799335326250573824
haber_yayinlari,11/17/16 11:35,0,0,KAAGAZ | Sonu Nigam | Demonetization & Black Money | Better Tomorrow https:// goo.gl/5Y559q #haber #Video Galeri pic.twitter.com/3IykkBZiU6,,,#haber #Video,7.99335E+17,https://twitter.com/haber_yayinlari/status/799335157073203201
Jugnort,11/17/16 11:35,0,1,A must watch on demonetization . https:// twitter.com/Kuvalayamala/s tatus/799330928686497792 â€_,,,,7.99335E+17,https://twitter.com/Jugnort/status/799335135372070912
bigotry_watch,11/17/16 11:35,9,1,Is the govt setting up demonetization for failure for windfall? Around 6 Months Needed To Replenish Rs 500 Notes http:// ln.is/www.ndtv.com/i ndia-n/kPSTS â€_,,,,7.99335E+17,https://twitter.com/bigotry_watch/status/799335076630708224
iBratati,11/17/16 11:34,0,2,I supported Modi's intention of demonetization but dude announcing such a big stuff without any plan. People r dying n u r silent.,,,,7.99335E+17,https://twitter.com/iBratati/status/799334957009145856
AficionadoYash,11/17/16 11:34,0,0,Demonetization : Siddaramaiah urges Centre to allow cooperative banks to accept deposits,,,,7.99335E+17,https://twitter.com/AficionadoYash/status/799334861010071552
DrSSBOHIDAR,11/17/16 11:34,0,0,Despite Inconvenience,,,,,
MediniT_,11/17/16 11:33,23,10,Why they can't file PIL in Supreme court ,,,,,
nithinshiriya,11/17/16 11:33,1,0,#à_‡à_‚à__à_œà__à__à_°_à__à¥ˆ_à_®à¥Åà_ùà¥‡ #à__à_¡à__à_ªà__à___à__à__à_°à__ THE LORD KRISHNA BORN AGAIN AS MODI #Demonetization of Rs 500 and Rs 1,,,,,
livemint,11/17/16 11:32,7,10,Demonetization : Siddaramaiah urges Centre to allow cooperative banks to accept deposits http:// bit.ly/2f8Glg0,,,,7.99334E+17,https://twitter.com/livemint/status/799334406938759168
livemint,11/17/16 11:32,4,2,Cash-dominated microfinance sector reels under demonetization stress http:// bit.ly/2fAD6yS,,,,7.99334E+17,https://twitter.com/livemint/status/799334321400279045
MediniT_,11/17/16 11:31,15,6,If sm political parties alleging dat govt.is selective on #demonetization ,,,,,
myprince1906,11/17/16 11:31,0,0,RT hiindustanii: Oza has facts/video proving #demonetization conveyed well b4 announcement to Modi cronies. Opp plâ€_ http://www. kractivist.org/open-letter-to -modi-by-yatin-oza-ex-modi-confidante-and-amit-shahs-mentor/ â€_,,,#demonetization,7.99334E+17,https://twitter.com/myprince1906/status/799334092902895621
TheIndiaCements,11/17/16 11:30,1,1,As a display of our support for the demonetization ,,,,,
wheel_madness,11/17/16 11:30,0,0,Effect of demonetization on the automotive industry. Check it out on @wheel_madness http:// wheelmadness.com/blogdetails1.p hp?blogsid=44 â€_ pic.twitter.com/NUtD2L0SYq,,@wheel_madness,,7.99334E+17,https://twitter.com/wheel_madness/status/799333801663090688
vijay291088,11/17/16 11:29,0,0,Now start working on solution rather creating a problem @ArvindKejriwal . Things wont roll back from here. #Demonetization,,@ArvindKejriwal,#Demonetization,7.99334E+17,https://twitter.com/vijay291088/status/799333573568315392
curvesinth,11/17/16 11:28,0,0,Just Pinned to Blogger Digitaltv Thaitv: Popular Right Now - Thailand : KAAGAZ | Sonu Nigam | Demonetization & Blaâ€_ https://www. pinterest.com/pin/4939182841 17099699 â€_,,,,7.99333E+17,https://twitter.com/curvesinth/status/799333423089258496
dhiman2809,11/17/16 11:28,0,0,Interesting read on the #Demonetization fiasco being played out in #India https://www. newslaundry.com/2016/11/17/nar endra-damodardas-modi-a-failure â€_ via @newslaundry,,@newslaundry,#Demonetization #India,7.99333E+17,https://twitter.com/dhiman2809/status/799333331007602689
Kashmir4India,11/17/16 11:28,0,0,Demonetization : Rahul Gandhi meets street vendors for ground feedback https:// goo.gl/fb/jvZ7Xg #kashmirtelegraph #india,,,#kashmirtelegraph #india,7.99333E+17,https://twitter.com/Kashmir4India/status/799333285868478464
satish24k,11/17/16 11:27,0,0,All Modi Bhakts and the supporters of #demonetization you are all welcome here to troll me. Dear friends,,,,,
hmcgindia,11/17/16 11:27,0,0,Retweeted INC India ( @INCIndia ): I support the objective,,,,,
Manjunath_Appu,11/17/16 11:27,0,0,What would happen if one day @narendramodi announces No Caste Based Reservation like #Demonetization .,,@narendramodi,#Demonetization,7.99333E+17,https://twitter.com/Manjunath_Appu/status/799333052774133761
muddaabaaz,11/17/16 11:26,0,1,@TimesNow Half hearted steps will not yield results,,,,,
outburstindia,11/17/16 11:26,2,0,Central Board RBI recommended #Demonetization ,,,,,
munafzeena,11/17/16 11:25,0,0,Ex-Modi confidante: Top Ahmedabad tycoon knew of demonetization in advance,,,,,
darjeelingtimes,11/17/16 11:25,0,0,DEMONETIZATION : PM Modi reviews demonetisation move,,,,,
ManishJagtap07,11/17/16 11:24,1,0,@sardesairajdeep Stop provoking people. Wht abt inconvenience to us due to poor infra in last 70yrs? #Demonetization #Presstitutes,,@sardesairajdeep,#Demonetization #Presstitutes,7.99333E+17,https://twitter.com/ManishJagtap07/status/799332526540124162
TheProjectTruth,11/17/16 11:24,0,0,If FM was @Swamy39 India would not hv to see such bad planning of demonetization . The joker @arunjaitley is gruesome mistake of @PMOIndia,,@Swamy39 @arunjaitley @PMOIndia,,7.99332E+17,https://twitter.com/TheProjectTruth/status/799332484030660608
BeLikeShaan,11/17/16 11:24,4,1,Demonetization sucks. Ppl's fingers r being inkd to withdraw their own hard earned money Kya PM hai bhai ine @asadowaisi #ChhuttaDeDeReModi,,@asadowaisi,#ChhuttaDeDeReModi,7.99332E+17,https://twitter.com/BeLikeShaan/status/799332444033916928
BasuAshis,11/17/16 11:24,0,0,Why is Modi betraying panic after #demonetization ? Sharp post by @kashoksingh http://www. dailyo.in/politics/demon etisation-black-money-2g-bjp-modi-nehru-rss-coal-scam/story/1/14056.html â€_ via @dailyo_ Modi cracking up!!,,@kashoksingh @dailyo_,#demonetization,7.99332E+17,https://twitter.com/BasuAshis/status/799332352971468800
rjayaw2013,11/17/16 11:23,0,0,#demonetization #economy #gdp FII outflows: Blame Trump,,,,,
jccubb,11/17/16 11:23,2,8,And Pappu Gandhi ji thinks Jaitley didn't even know about demonetization .. @nskathy https:// twitter.com/DasBolshevik/s tatus/799255415313862656 â€_,,@nskathy,,7.99332E+17,https://twitter.com/jccubb/status/799332210264461313
TormundsMember0,11/17/16 11:23,1,0,In one way it is good that this demonetization has become an operational nightmare else it would have given Modi more ideas.,,,,7.99332E+17,https://twitter.com/TormundsMember0/status/799332209156976640
darjeelingtimes,11/17/16 11:21,1,0,DEMONETIZATION : 5 reasons why India is not ready to give up cash -It takes time to shift to digital platforms.... http:// fb.me/XbOArJYk,,,,7.99332E+17,https://twitter.com/darjeelingtimes/status/799331677625458688
Srsseth,11/17/16 11:21,1,1,Arun Shourie on Demonetization : Surgical Strikes have become a business for this Government. #DeMonetisation,,,#DeMonetisation,7.99332E+17,https://twitter.com/Srsseth/status/799331641999114240
Miister_H,11/17/16 11:20,0,0,demonetization completely flouting the Reserve bank of india Act 1934. executive adventurism ?,,,,7.99331E+17,https://twitter.com/Miister_H/status/799331390953095168
Srsseth,11/17/16 11:19,1,1,Arun Shourie on Demonetization : Even Suicide is Radical #DeMonetisation,,,#DeMonetisation,7.99331E+17,https://twitter.com/Srsseth/status/799331081631563776
andreassuma,11/17/16 11:19,0,0,Bold Demonetization Plan Leapfrogs India Ahead in Electronic Payments https:// shar.es/1IF1H9 via @sharethis,,@sharethis,,7.99331E+17,https://twitter.com/andreassuma/status/799331030511431680
jayprakashjosh,11/17/16 11:18,0,0,Demonetization of Rs 500 and Rs 1,,,,,
news_in,11/17/16 11:17,0,0,Parliament paralysed over demonetization ; Jaitley refuses rollback: It was a day of high dramaâ€_ http:// dlvr.it/MhC396 #til_now #news #DNA,,,#til_now #news #DNA,7.99331E+17,https://twitter.com/news_in/status/799330725132541952
phanishankar,11/17/16 11:17,0,0,KAAGAZ | #SonuNigam | Demonetization & Black Money | Better Tomorrow https:// youtu.be/_1y_NsjaREQ v,,,#SonuNigam,7.99331E+17,https://twitter.com/phanishankar/status/799330514649878528
lone_mubashir,11/17/16 11:16,0,0,This what Happens When action are taken without keeping in view the Consequences ##Demonetization #Cash -crisis #StandUp4Truth pic.twitter.com/uLjLvocUYE,,,# #Demonetization #Cash #StandUp4Truth,7.9933E+17,https://twitter.com/lone_mubashir/status/799330473289711616
nofeeslender,11/17/16 11:16,0,0,"How demonetization â€œcould change the face of the Indian economy. http:// knlg.net/2f5n3Iu #retweet #whartonknows #nofeeslender""",,,#retweet #whartonknows #nofeeslender,7.9933E+17,https://twitter.com/nofeeslender/status/799330376493604865
curvesinth,11/17/16 11:16,0,0,KAAGAZ | Sonu Nigam | Demonetization & Black Money | Better Tomorrow,,,,,
sahilchitkara,11/17/16 11:16,0,2,Hats off to the bank people ,,,,,
sudhirmehtapune,11/17/16 11:16,0,0,Welcome move. More measures like this will ease the situation enabling econ to regain equilibrium with long term benefits of demonetization pic.twitter.com/TrwDMDOo1D,,,,7.9933E+17,https://twitter.com/sudhirmehtapune/status/799330315273519104
whartonknows,11/17/16 11:16,5,6,"How demonetization â€œcould change the face of the Indian economy. http:// knlg.net/2f5n3Iu""",,,,7.9933E+17,https://twitter.com/whartonknows/status/799330263188783104
fauziaasif1,11/17/16 11:15,0,0,Arvind Kejriwal Full Speech at Azadpur Mandi Jansabha against Center on Demonetization #must Watch: http:// youtu.be/wt7c8jPh4F8?a via,,,#must,7.9933E+17,https://twitter.com/fauziaasif1/status/799330183094407169
anilenjoy,11/17/16 11:15,0,0,Soo Jao!! Gudnyte Friends... Tomo Morning,,,,,
dna,11/17/16 11:15,7,13,Jaitley rules out rolling back demonetization ,,,,,
darjeelingtimes,11/17/16 11:13,0,0,DEMONETIZATION : Monthly bank deposits in Sept at Rs 5.98 lakh cr,,,,,
satyakam92,11/17/16 11:12,2,2,A rich man trying to sleep after taking sleeping pills after being hit by demonetization scheme. #à__à_¡à__à_ªà__à___à__à__à_°à__ pic.twitter.com/hYYckAebnV,,,#à__à_¡,7.99329E+17,https://twitter.com/satyakam92/status/799329404845330433
UtkTheMadTitan,11/17/16 11:11,6,3,@shjyoti1 @sanjivsinha73 @PradeepKhatri18 Do you support demonetization ?,,@shjyoti1 @sanjivsinha73 @PradeepKhatri18,,7.99329E+17,https://twitter.com/UtkTheMadTitan/status/799329119423135744
darjeelingtimes,11/17/16 11:10,0,0,DEMONETIZATION : Delhi braves chilly nights to beat the rush at banks,,,,,
tymindia,11/17/16 11:10,0,0,Parliament paralysed over demonetization ; Jaitley refuses rollback #TymNews pic.twitter.com/t5JdIlpfFG,,,#TymNews,7.99329E+17,https://twitter.com/tymindia/status/799328792036528129
tom_mathews,11/17/16 11:09,0,0,Mind blowing Response from International Media to demonetization ! It will shut the Mouth of Opposition! http:// indiaarising.com/mind-blowing-r esponse-international-media-demonetization-will-shut-mouth-opposition/ â€_,,,,7.99329E+17,https://twitter.com/tom_mathews/status/799328709316481024
_Namrataa,11/17/16 11:08,115,113,Even if a BJP leader's kid loses election for class monitor,,,,,
